## index of replication (iRep) - thresholds: min cov. = 5, min wins. = 0.98, min r^2 = 0.9, max fragments/Mbp = 175, GC correction min r^2 = 0.0
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/KBS0707/GSF1046-KBS0707-B_S31_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/KBS0707/G-Chr1.fna	1.37010291464
#
## un-filtered index of replication (iRep)
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/KBS0707/GSF1046-KBS0707-B_S31_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/KBS0707/G-Chr1.fna	1.37010291464
#
## raw index of replication (no GC bias correction)
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/KBS0707/GSF1046-KBS0707-B_S31_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/KBS0707/G-Chr1.fna	1.28643871431
#
## r^2
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/KBS0707/GSF1046-KBS0707-B_S31_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/KBS0707/G-Chr1.fna	0.968188389729
#
## coverage
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/KBS0707/GSF1046-KBS0707-B_S31_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/KBS0707/G-Chr1.fna	60.1478335561
#
## % windows passing filter
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/KBS0707/GSF1046-KBS0707-B_S31_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/KBS0707/G-Chr1.fna	99.84
#
## fragments/Mbp
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/KBS0707/GSF1046-KBS0707-B_S31_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/KBS0707/G-Chr1.fna	80
#
## GC bias
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/KBS0707/GSF1046-KBS0707-B_S31_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/KBS0707/G-Chr1.fna	-12.8743243388
#
## GC r^2
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/KBS0707/GSF1046-KBS0707-B_S31_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/KBS0707/G-Chr1.fna	0.0902069732869
#
