## index of replication (iRep) - thresholds: min cov. = 5, min wins. = 0.98, min r^2 = 0.9, max fragments/Mbp = 175, GC correction min r^2 = 0.0
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-B_S36_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	1.674969946
#
## un-filtered index of replication (iRep)
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-B_S36_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	1.674969946
#
## raw index of replication (no GC bias correction)
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-B_S36_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	1.85032660658
#
## r^2
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-B_S36_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	0.982398824204
#
## coverage
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-B_S36_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	36.9373743778
#
## % windows passing filter
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-B_S36_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	99.76
#
## fragments/Mbp
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-B_S36_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	50
#
## GC bias
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-B_S36_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	-355.137773055
#
## GC r^2
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-B_S36_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	0.692646066359
#
